country,iso_code,year,vaccine,coverage_pct
United States,USA,2004,MCV1,93.0
United States,USA,2005,MCV1,92.0
United States,USA,2006,MCV1,92.0
United States,USA,2007,MCV1,92.0
United States,USA,2008,MCV1,92.0
United States,USA,2009,MCV1,90.0
United States,USA,2010,MCV1,92.0
United States,USA,2011,MCV1,92.0
United States,USA,2012,MCV1,91.0
United States,USA,2013,MCV1,92.0
United States,USA,2014,MCV1,92.0
United States,USA,2015,MCV1,92.0
United States,USA,2016,MCV1,92.0
United States,USA,2017,MCV1,91.0
United States,USA,2018,MCV1,92.0
United States,USA,2019,MCV1,90.0
United States,USA,2020,MCV1,91.0
United States,USA,2021,MCV1,92.0
United States,USA,2022,MCV1,92.0
United States,USA,2023,MCV1,92.0
United States,USA,2024,MCV1,92.0
United States,USA,2000,Polio3,90.0
United States,USA,2001,Polio3,89.0
United States,USA,2002,Polio3,90.0
United States,USA,2003,Polio3,91.0
United States,USA,2004,Polio3,92.0
United States,USA,2005,Polio3,92.0
United States,USA,2006,Polio3,93.0
United States,USA,2007,Polio3,93.0
United States,USA,2008,Polio3,94.0
United States,USA,2009,Polio3,93.0
United States,USA,2010,Polio3,93.0
United States,USA,2011,Polio3,94.0
United States,USA,2012,Polio3,93.0
United States,USA,2013,Polio3,93.0
United States,USA,2014,Polio3,93.0
United States,USA,2015,Polio3,93.0
United States,USA,2016,Polio3,94.0
United States,USA,2017,Polio3,92.0
United States,USA,2018,Polio3,93.0
United States,USA,2019,Polio3,93.0
United States,USA,2020,Polio3,92.0
United States,USA,2021,Polio3,93.0
United States,USA,2022,Polio3,93.0
United States,USA,2023,Polio3,93.0
United States,USA,2024,Polio3,93.0
World,OWID_WRL,2000,DTP3,72.0
World,OWID_WRL,2001,DTP3,72.0
World,OWID_WRL,2002,DTP3,72.0
World,OWID_WRL,2003,DTP3,74.0
World,OWID_WRL,2004,DTP3,76.0
World,OWID_WRL,2005,DTP3,77.0
World,OWID_WRL,2006,DTP3,78.0
World,OWID_WRL,2007,DTP3,78.0
World,OWID_WRL,2008,DTP3,81.0
World,OWID_WRL,2009,DTP3,83.0
World,OWID_WRL,2010,DTP3,83.0
World,OWID_WRL,2011,DTP3,84.0
World,OWID_WRL,2012,DTP3,84.0
World,OWID_WRL,2013,DTP3,83.0
World,OWID_WRL,2014,DTP3,85.0
World,OWID_WRL,2015,DTP3,85.0
World,OWID_WRL,2016,DTP3,86.0
World,OWID_WRL,2017,DTP3,86.0
World,OWID_WRL,2018,DTP3,86.0
World,OWID_WRL,2019,DTP3,86.0
World,OWID_WRL,2020,DTP3,83.0
World,OWID_WRL,2021,DTP3,82.0
World,OWID_WRL,2022,DTP3,85.0
World,OWID_WRL,2023,DTP3,84.0
World,OWID_WRL,2024,DTP3,85.0
World,OWID_WRL,2000,HepB3,29.0
World,OWID_WRL,2001,HepB3,31.0
World,OWID_WRL,2002,HepB3,37.0
World,OWID_WRL,2003,HepB3,44.0
World,OWID_WRL,2004,HepB3,48.0
World,OWID_WRL,2005,HepB3,54.0
World,OWID_WRL,2006,HepB3,58.0
World,OWID_WRL,2007,HepB3,63.0
World,OWID_WRL,2008,HepB3,69.0
World,OWID_WRL,2009,HepB3,73.0
World,OWID_WRL,2010,HepB3,72.0
World,OWID_WRL,2011,HepB3,74.0
World,OWID_WRL,2012,HepB3,79.0
World,OWID_WRL,2013,HepB3,78.0
World,OWID_WRL,2014,HepB3,81.0
World,OWID_WRL,2015,HepB3,83.0
World,OWID_WRL,2016,HepB3,84.0
World,OWID_WRL,2017,HepB3,84.0
World,OWID_WRL,2018,HepB3,84.0
World,OWID_WRL,2019,HepB3,86.0
World,OWID_WRL,2020,HepB3,83.0
World,OWID_WRL,2021,HepB3,81.0
World,OWID_WRL,2022,HepB3,84.0
World,OWID_WRL,2023,HepB3,84.0
World,OWID_WRL,2024,HepB3,84.0
World,OWID_WRL,2000,MCV1,71.0
World,OWID_WRL,2001,MCV1,72.0
World,OWID_WRL,2002,MCV1,72.0
World,OWID_WRL,2003,MCV1,73.0
World,OWID_WRL,2004,MCV1,75.0
World,OWID_WRL,2005,MCV1,77.0
World,OWID_WRL,2006,MCV1,79.0
World,OWID_WRL,2007,MCV1,79.0
World,OWID_WRL,2008,MCV1,81.0
World,OWID_WRL,2009,MCV1,83.0
World,OWID_WRL,2010,MCV1,84.0
World,OWID_WRL,2011,MCV1,84.0
World,OWID_WRL,2012,MCV1,84.0
World,OWID_WRL,2013,MCV1,84.0
World,OWID_WRL,2014,MCV1,84.0
World,OWID_WRL,2015,MCV1,84.0
World,OWID_WRL,2016,MCV1,85.0
World,OWID_WRL,2017,MCV1,85.0
World,OWID_WRL,2018,MCV1,86.0
World,OWID_WRL,2019,MCV1,86.0
World,OWID_WRL,2020,MCV1,83.0
World,OWID_WRL,2021,MCV1,81.0
World,OWID_WRL,2022,MCV1,83.0
World,OWID_WRL,2023,MCV1,83.0
World,OWID_WRL,2024,MCV1,84.0
World,OWID_WRL,2000,Polio3,72.0
World,OWID_WRL,2001,Polio3,73.0
World,OWID_WRL,2002,Polio3,74.0
World,OWID_WRL,2003,Polio3,75.0
World,OWID_WRL,2004,Polio3,76.0
World,OWID_WRL,2005,Polio3,78.0
World,OWID_WRL,2006,Polio3,79.0
World,OWID_WRL,2007,Polio3,80.0
World,OWID_WRL,2008,Polio3,82.0
World,OWID_WRL,2009,Polio3,83.0
World,OWID_WRL,2010,Polio3,83.0
World,OWID_WRL,2011,Polio3,83.0
World,OWID_WRL,2012,Polio3,84.0
World,OWID_WRL,2013,Polio3,84.0
World,OWID_WRL,2014,Polio3,84.0
World,OWID_WRL,2015,Polio3,85.0
World,OWID_WRL,2016,Polio3,85.0
World,OWID_WRL,2017,Polio3,86.0
World,OWID_WRL,2018,Polio3,86.0
World,OWID_WRL,2019,Polio3,86.0
World,OWID_WRL,2020,Polio3,82.0
World,OWID_WRL,2021,Polio3,81.0
World,OWID_WRL,2022,Polio3,84.0
World,OWID_WRL,2023,Polio3,84.0
World,OWID_WRL,2024,Polio3,84.0
